-0.9 -11.7 -2.4,-0.7 -10.9 5.0,-13.0 3.5 7.1,25.5 3.4 3.8,2.6 -2.0 7.0,67.7 -41.0 -47.2,30.0 89.0 29.5,2.7 5.5 -9.4,50.8 46.8 49.5,25.7 -123.6 -46.1
-1.189624192488858 -11.682592797521355 -2.3182614332459823,-0.7239406409750345 -10.781632460174725 4.671412003769726,-13.466667455167672 4.003802452165819 7.175893698851063,26.4394467828229 2.9902507361035253 4.058145067840199,2.9912899067991723 -1.8906185406995606 7.622994770933011,71.38486950858689 -39.66374649099209 -46.40995923005811,29.900644332173652 84.10452502710676 27.050671461101597,3.08532374297681 5.501823409596586 -9.001211112376815,52.06095210444881 46.866771062479536 48.82504452570269,26.207103343904116 -121.6773160122444 -45.28770456665137
-1.068351540197924 -11.501571706386972 -2.43380073161886,-0.8936605157894021 -10.66251499417235 4.584386613768309,-13.131293419832677 3.9831696880898884 6.907601355337154,25.82779828992945 2.902718944673914 4.344190263330273,2.9234768800792272 -1.8443710184847735 7.7485625228913,71.87805170568956 -39.15663109080777 -46.246853435634165,29.924700744327396 85.07620633190304 27.534200661946898,2.977584850940229 5.488195186004986 -9.061748788322378,52.42353257568138 46.27448817289529 48.19956729513786,26.185508488486985 -121.7733500971765 -45.303331923333594
-0.9023148653084103 -11.230253397184846 -2.5485853574357082,-1.0858535494047448 -10.518066342174397 4.569939024100581,-12.685510275684383 3.9046024829730284 6.539030898364927,25.01588234626419 2.812972603650456 4.584037862614129,2.8719766182481705 -1.8091681100898578 7.858217891830809,72.38343927186045 -38.354313688961845 -45.863727507611834,29.966879190150635 86.35131820227998 28.174198329431974,2.8865614671607878 5.446864448511996 -9.182224179098732,52.818179019192044 45.324345318379876 47.41455919380223,26.125483652781835 -122.00555832029177 -45.372391951773785
-0.7901318742994107 -10.962880240357581 -2.601794610716492,-1.2114895474530045 -10.380610452658214 4.6086281018666995,-12.369214975115243 3.7777553003774322 6.273998300187088,24.44530982846975 2.808207142694413 4.7090599797798935,2.916089734102765 -1.8011704674109403 7.899960899145503,72.7383838529984 -37.600832819280576 -45.43893465964785,30.004626935679934 87.29980632243755 28.64981748804072,2.9165484672265283 5.390986487319891 -9.320837068108613,53.14079293140769 44.500663351069576 46.83987486366034,26.1015945900097 -122.09305352130289 -45.397088277900224
-0.7940086358746592 -10.784076726726292 -2.562262543975316,-1.214876322597824 -10.286779043177804 4.67878159235671,-12.331290494212784 3.626961267293634 6.242797232139188,24.38451916133256 2.9284799057278064 4.677990269501006,3.0806354195689627 -1.8268438788549126 7.845515156482568,72.82758393249914 -37.12400818410706 -45.06938781213264,30.021774988493963 87.50658119822178 28.750687822909264,3.104832502472136 5.335423764961656 -9.43903140732392,53.29751432722341 44.14857722374694 46.72341291750627,26.14954972354025 -121.90311464983633 -45.332418122372765
-0.8835700278642369 -10.75401267263319 -2.474224165813698,-1.125087783754572 -10.284156878595368 4.7530543316814775,-12.48920527164537 3.5138758676193675 6.388781623469998,24.661635924655922 3.093993696204942 4.519132561435991,3.25190696845669 -1.868003717136621 7.726924501978075,72.6561233119525 -36.856158418597026 -44.64492764711862,30.018385825841758 87.10312856251792 28.547339891307615,3.3183233453350325 5.299379445379489 -9.506499857313,53.22051594871931 44.25932414928805 47.00298335073947,26.206257804671065 -121.67975171572375 -45.267613092694916
-1.0139474088640952 -10.92898755906159 -2.3937085350524145,-0.9844681520404394 -10.422012695621378 4.803222735264475,-12.724208984451497 3.5059705896999303 6.626039225687528,25.035883775506584 3.206210851774455 4.271688251152838,3.29455283537311 -1.9026109062871386 7.585673056789528,72.2479596569585 -36.68336311169836 -44.023054467119636,29.99706529895445 86.30652696841028 28.154290377634105,3.397304458585848 5.302727547481759 -9.494241345738248,52.846100210855056 44.76868427750593 47.56782356914329,26.19318354516825 -121.72586226006523 -45.31288458084349
-1.1447375179776755 -11.31450464436554 -2.360829581707207,-0.8315709456946297 -10.711046616324927 4.8133101603216994,-12.939880781644645 3.6357504426042335 6.8765662710318045,25.32331012631298 3.2004551587417964 3.9794342157210756,3.1310335015357045 -1.915457322004291 7.45686177306192,71.65545651799772 -36.53249683772703 -43.16614840839445,29.962545154977324 85.34075221010154 27.686495893898055,3.2473239085270578 5.354385877885403 -9.391354207385477,52.17651387675032 45.5618650989414 48.28691215241876,26.06501115720721 -122.21541157369757 -45.529232478054254
-1.2487062226945889 -11.766260921516958 -2.3687649502601555,-0.693770287876728 -11.048213688410877 4.803458173599818,-13.105653031855486 3.832598640062401 7.085682378837166,25.507544822509505 3.1119132849642615 3.699641166211897,2.854306452710419 -1.9114804198190993 7.356766606482399,71.01475098831776 -36.45074517225028 -42.34589717760709,29.925826751491428 84.45012115992802 27.260210469692773,2.9664056191270083 5.430960603460185 -9.24031485215016,51.408484243894605 46.37492716320412 48.969481129847814,25.874394525442792 -122.94212291567811 -45.83252401100093
-1.3010351731350553 -12.112472493085965 -2.4020821585385845,-0.5963895214925264 -11.30960323735028 4.800433969652765,-13.203038406940228 4.006981438302742 7.202985677370136,25.602959511036318 2.994091031321583 3.4920551612552555,2.5886056335207335 -1.8993132181288181 7.298210201468704,70.47734781979828 -36.507363885503665 -41.8907287480658,29.89906156137375 83.88268211586039 26.9919261366093,2.6878818369799924 5.503130551332564 -9.093391516913124,50.77441467603983 46.91657107786771 49.413802452375435,25.69195937185743 -123.6299668576527 -46.11200285467616
-1.2769060194192985 -12.181355461642715 -2.4453487243698184,-0.5647519894478116 -11.371304588614226 4.831004743034486,-13.213549578755083 4.069365093553579 7.178074294897247,25.623925838833564 2.900494198693492 3.4164222594810933,2.4581649885901187 -1.887588735330704 7.294015202438579,70.19475176431902 -36.771608747722716 -42.129071093078714,29.894401057501284 83.88648337586937 26.998134926238656,2.545084808680293 5.541574548629015 -9.0028524385552,50.506708536937865 46.895497450505786 49.41814807094667,25.58833141843355 -124.00291397126728 -46.25691268407263
-1.1515004116675382 -11.801125929757344 -2.483132165581182,-0.6241810346483738 -11.109407067673772 4.921937688298918,-13.118699219156271 3.930215862043224 6.960546359685022,25.58481545284141 2.88462858795972 3.5324885195193607,2.587218462542051 -1.8849399898220127 7.357004253809764,70.3184675737597 -37.312735529142984 -43.38935218595407,29.923996712751038 84.7095732379257 27.395328870171888,2.6713467808222013 5.516971422476004 -9.020965853957215,50.83776919034062 46.02040688869201 48.780789936506515,25.634136387153596 -123.78493482816774 -46.15649717418303
-0.9 -10.8 -2.5,-0.8 -10.4 5.1,-12.9 3.5 6.5,25.5 3.0 3.9,3.1 -1.9 7.5,71.0 -38.2 -46.0,30.0 86.6 28.3,3.2 5.4 -9.2,52.0 44.0 47.3,25.9 -122.7 -45.7
