-0.9 -11.7 -2.4,-0.7 -10.9 5.0,-13.0 3.5 7.1,25.5 3.4 3.8,2.6 -2.0 7.0,67.7 -41.0 -47.2,30.0 89.0 29.5,2.7 5.5 -9.4,50.8 46.8 49.5,25.7 -123.6 -46.1
-1.3890745382954228 -10.799139361182412 -2.209367112001412,-0.798037501909829 -10.50163629206329 5.103790836495967,-12.986711839855907 3.975031610655073 6.317282577203872,25.87021753834804 2.432701980502489 3.707264198036787,3.683919841625654 -1.8993769512091672 8.17010682589134,72.77271564461695 -36.26668570922118 -44.619132100483824,29.90085855189272 84.55264112109771 27.326294089117297,3.788729199160678 5.306111251762274 -9.024040269829234,52.88157086685211 45.55216441593176 48.662736325269584,26.194172238629243 -121.61957529762985 -45.21287162097966
-1.2423368190208781 -10.732289560077344 -2.3062257019237546,-0.8538096075903889 -10.410786886672767 5.020936461282069,-12.90994139050756 3.779334076034349 6.391673681777848,25.601705753991087 2.675928967366528 3.961329834101032,3.5255734651447086 -1.9074103309615895 7.954150706962883,72.4623722313785 -36.66864070023994 -44.781611778048415,29.931171919603646 85.56291784277515 27.830749890864507,3.638017744185784 5.341553965780838 -9.156667281929153,52.846880848796786 44.90657705310298 47.948477393571615,26.163847577269827 -121.75935714126227 -45.305763245730034
-1.0329291495575332 -10.689179498106611 -2.430759393154324,-0.9790504393485666 -10.290117381406791 4.8452399860205615,-12.78138144929765 3.57213477362804 6.45354605873474,25.16475959952431 2.950857583837572 4.362683682599909,3.2387627452209373 -1.9144206151679406 7.718126169700268,72.0458169938921 -37.65747202599636 -45.39792263456909,29.977048689925176 86.99484751256406 28.546319097130013,3.344265149519976 5.37767520266689 -9.295978446303222,52.89730925720676 44.204689551569366 47.00840489424611,26.130478812340698 -121.94226773037667 -45.41878349182318
-0.8865154961089852 -10.84330912586095 -2.5051213185448464,-1.1207682621243733 -10.321949537488436 4.679096415079106,-12.55775278693665 3.504631110498811 6.50812414210847,24.608745800921973 3.1115586523090757 4.6183374787868265,2.829341822127671 -1.8940541917766696 7.593151586044757,71.77873837768152 -38.75761113335443 -45.829133940041366,30.000709983905733 87.72164710732149 28.911246312521545,2.929174055367731 5.402653166276923 -9.416238289257624,53.024091008502964 44.29987311960934 46.736755373797905,26.094249930845294 -122.12687103466156 -45.51130112631317
-0.8763423089769999 -11.260645925313439 -2.4879883452253724,-1.2347782255795672 -10.588965170025707 4.587560285988114,-12.24012022720283 3.6533111341827493 6.556700495711105,24.016294185398635 3.077223981405894 4.562239563724908,2.3458635318775003 -1.8340485342450625 7.653075846474134,71.83598295586079 -39.58529403977098 -45.68092714664592,29.980720183240066 87.1018996576119 28.604806158526927,2.449807991146893 5.409866589101542 -9.496012068730966,53.20011175440932 45.57612587872316 47.5893026101484,26.056696551673543 -122.28304001013439 -45.559378357929035
-0.9423778795744199 -11.733742486648314 -2.43090355072553,-1.2992880968257763 -10.920498938285085 4.540743280125821,-11.942298953155346 3.9047049035901757 6.590570406392168,23.554610218978784 2.932623717463601 4.351090641439492,1.9454475408101106 -1.7579694818171456 7.826132946928413,72.18684662386435 -39.99018148601708 -45.18094109470993,29.93719847533456 85.72829272780578 27.919122536765904,2.0531400161327342 5.4059172049445205 -9.524800196378738,53.35160182211357 47.224005556269724 48.90697337764156,26.02279098861065 -122.40940213982331 -45.58152258063353
-1.0037404434522517 -12.012410076303075 -2.399932951198179,-1.2960228453325673 -11.106275655433777 4.493904359404028,-11.795717486299539 4.115630473442308 6.599468199882996,23.404074356666282 2.7884317398860747 4.192076805300125,1.8021511657206883 -1.6949868786096174 8.01777115257215,72.76841101310248 -39.85856729966871 -44.654142534763515,29.896765295827013 84.38660193623892 27.242207429508706,1.9001644248881704 5.399475442720243 -9.493824132568987,53.397514752089165 48.247469947029124 49.8563388711808,25.998042512370112 -122.50908457325939 -45.60287989857395
-1.0039870674189058 -11.935904201558486 -2.4378410578587046,-1.2200586433654834 -11.011974727354024 4.419904668049412,-11.879744685234424 4.183995102295817 6.578694147157439,23.66016811850147 2.7257431804365204 4.225722158818299,2.0124673866470513 -1.6664746239101615 8.153063991436044,73.48377128206604 -39.17769288815633 -44.3471144771055,29.87892649151043 83.6667078624736 26.86683958359598,2.0806247408566496 5.3968944688582425 -9.405118504306975,53.29257627979138 47.995704935959736 49.87187020826981,25.98648798365327 -122.58155635986047 -45.63905352069602
-0.9587488791376152 -11.607265883403121 -2.5186724800915172,-1.1058465167854439 -10.72727792239325 4.343517029123769,-12.120217053722941 4.12888474774256 6.539963390747582,24.167992352035963 2.7384206663852177 4.3959538298511465,2.4441394259674394 -1.6708151164674594 8.214963061709213,74.13579099094932 -38.23251037743649 -44.27527362117641,29.882205837492222 83.5807649748273 26.80493955205952,2.474134454685478 5.397693468424948 -9.29260771360541,53.09701012177263 46.836029808845666 49.178118650635426,25.98782188820492 -122.6154982209359 -45.67750311658198
-0.8968784784317304 -11.177925713003285 -2.603865651659332,-0.995060527375664 -10.382958643864459 4.299037092741552,-12.41480668060441 3.991614735009443 6.498002264240166,24.726717357111397 2.8043246445240393 4.6106346339422,2.9229479953223807 -1.7021731283183013 8.197037280546928,74.50894692846832 -37.362584800385086 -44.4116308562388,29.90127809755223 84.0349480090284 27.01690645641551,2.9217602019444326 5.400137981371415 -9.19606611414411,52.89039284640848 45.32253315868978 48.14457002463447,26.00094213407024 -122.59761183598663 -45.7005256243436
-0.8472284651246 -10.799314281525282 -2.6548590063248714,-0.9293747369193547 -10.109790295080652 4.320760509017214,-12.661185654718183 3.813500389323374 6.467537101221936,25.135513433569443 2.9013155616448603 4.777627386634999,3.2746738063524266 -1.7547134314994777 8.092855565104452,74.38771588333906 -36.907481189877956 -44.72919707155517,29.930818035470292 84.93543170080525 27.463139418180127,3.2645686182033113 5.402493547648707 -9.155268059602895,52.752301022074576 44.009303578494965 47.14071015662371,26.024746629294402 -122.51459888451359 -45.69041798209263
-0.8386514390395734 -10.622862180135417 -2.6330909778508538,-0.9504632071997294 -10.038546279354833 4.442982928065215,-12.757026064903602 3.635857035911256 6.4632942352796325,25.19355088125176 3.007253864539557 4.804794903473088,3.32509757069812 -1.8226007980477812 7.895986832537053,73.5565746442776 -37.206764578790974 -45.20098315638807,29.96550041502627 86.18839078588634 28.10403755886957,3.343626339031905 5.403025707207882 -9.209987903661586,52.76231121714654 43.45042966126408 46.536024872959956,26.058133281922597 -122.35316104601773 -45.629477127940845
-0.9 -10.8 -2.5,-1.1 -10.3 4.7,-12.6 3.5 6.5,24.7 3.1 4.6,2.9 -1.9 7.6,71.8 -38.6 -45.8,30.0 87.7 28.9,3.0 5.4 -9.4,53.0 44.2 46.7,26.1 -122.1 -45.5
