-1.0 -11.7 -2.3,-0.7 -11.0 5.2,-12.9 3.6 6.9,25.6 3.1 3.5,3.0 -2.0 7.2,69.1 -39.1 -45.9,30.0 87.0 28.5,3.1 5.4 -9.3,50.7 46.1 49.5,25.7 -123.6 -46.1
-1.2505071928185665 -10.827561512551629 -2.183405615147051,-1.09011259791272 -10.373555931014895 4.773521836241442,-12.817438051172092 3.917480580722259 6.297151233062417,25.192690783033086 2.5913344892844465 4.283620741549612,3.3074373264452253 -1.8933721313467273 8.107077933240955,73.09169565368661 -37.70474627980491 -45.18692602366196,29.921458814335175 85.44601059533348 27.7218143168969,3.4074801169025393 5.208336925784192 -9.193967106284774,53.70357696492922 44.90677462684571 47.28648267042028,26.28308406803063 -121.34609944843632 -45.12119319227989
-1.2985679208306067 -10.79412178603143 -2.0994835353897696,-0.9907098617804548 -10.399069881515862 4.911418803467446,-13.013244093090725 3.9974782947726206 6.197373253474265,25.629609199635087 2.3958467998606774 4.085972517766742,3.5109155527671625 -1.9011165869708304 8.196236221337415,73.27950844908325 -36.96791757962871 -44.79592940025402,29.900182941123234 84.79002770548566 27.394907137486797,3.610912874575957 5.201681213399684 -9.094256237458962,53.676839125793826 44.66637464488285 47.29237306974983,26.296261026177124 -121.31407448175851 -45.10603816619402
-1.206250440964201 -10.69009799171906 -2.1800791215212767,-0.8628714441054205 -10.353614776441317 5.052503427080956,-13.130129631210227 3.8478064208542913 6.240248178941257,25.897339565262705 2.5033339337490346 3.939443687030948,3.5547470610183973 -1.9194361833263287 8.001948461522723,72.54478476827465 -36.982801844525085 -45.13084813226627,29.927995534686932 85.23730974047828 27.614910488921247,3.6547282551493097 5.254061407642422 -9.057708956005504,53.107170218281176 44.094468581421424 47.11216649244233,26.18276080425062 -121.72004745786064 -45.281652792814036
-1.0414843611082347 -10.642790563656355 -2.349728152462822,-0.7747782808228951 -10.319931302800954 5.135660494458845,-13.10738141773129 3.616690385003347 6.3693921607109285,25.880923169389337 2.7725243179801784 3.8720839494689083,3.4149387211077142 -1.9271212425257414 7.694020786962077,71.51049000932736 -37.52920885260293 -45.74396395481207,29.974853993400703 86.13790701299868 28.06276986091795,3.5149266118043494 5.33440095009567 -9.093482402521134,52.382295732633914 43.68249312448553 47.00991309688889,26.01717533476314 -122.29963073701806 -45.531465349728215
-0.8973257095945465 -10.808178746414594 -2.502852267532264,-0.8027960373967783 -10.40452120330861 5.096960483957938,-12.89161844983914 3.500048800978521 6.502800094864149,25.484292109471582 3.003817066255942 3.9021371146910595,3.089312082230456 -1.8986066963611201 7.498235784354392,71.00022892389154 -38.21615644152652 -45.9967338792575,30.000040554402922 86.59899720797537 28.29984175982474,3.1893123286808844 5.401202777391567 -9.203776815719804,51.99849691512902 44.02299769981341 47.315646551846015,25.898349433315257 -122.70537752699693 -45.7021272740096
-0.8426762818296094 -11.258873714665816 -2.5608979194537937,-0.9825114851749497 -10.661960591786874 4.911000103542796,-12.481916132014328 3.623805949628028 6.577615404467387,24.71055110142055 3.0531915586749334 4.026107410272111,2.615556213366463 -1.8223388090987471 7.56471542859035,71.53567927217364 -38.72627465001355 -45.48407792319083,29.97693239233639 86.03503758040573 28.037175105199857,2.7155612222700487 5.42445719703924 -9.375078687233733,52.27061823869836 45.41302778472092 48.19259107523106,25.89353031999365 -122.70264576933056 -45.69072429216386
-0.8569691541781662 -11.758686341043301 -2.5454130812638924,-1.1984639401060049 -10.954489956386007 4.695079512915046,-12.071651529268008 3.8546229290265277 6.601908798344067,23.93014615343992 2.9824997962499693 4.1599743556228335,2.1790318540267926 -1.7386626559673652 7.763330276876938,72.52016323455003 -39.01485749888529 -44.665677000349234,29.93111517082346 84.99866723551176 27.540288441100884,2.2790352719750246 5.416704423253496 -9.535669852513655,52.84145154895963 47.05506461104308 49.18609873241785,25.95292583697715 -122.4746288658281 -45.58115374608765
-0.8989268731424533 -11.999945331615047 -2.501117573633776,-1.3002277284839656 -11.099827266528225 4.599532362479412,-11.899179329917608 3.999145695123136 6.600169479797797,23.598556712070682 2.9012498894026457 4.201077330997423,1.9992832949696746 -1.6999370292331208 7.899077314773816,73.09812215705573 -39.10031621466654 -44.201389880545584,29.90025995586697 84.30599556679623 27.2030508662713,2.0992833631928263 5.400334270454808 -9.600358731017597,53.19821961491644 47.898215876990434 49.69849439666744,25.99965114469821 -122.30124222203747 -45.50055677931752
-0.9317196743473333 -11.77088027201543 -2.4675605445382933,-1.1862055653448385 -10.971404750180143 4.724017539487126,-12.121775570298741 3.917740002037259 6.590651838841246,24.01730910338721 2.8946132234033204 4.087261878454881,2.221382331083314 -1.741638003756936 7.830596438866784,72.66650362262367 -38.998305378742145 -44.55577103694527,29.912301022331217 84.56496322218067 27.320100368829696,2.321380990007118 5.393387230854838 -9.513467199009416,52.97433357155838 47.20655751381623 49.307498866512404,25.978056354694797 -122.3848533860383 -45.54078294838403
-0.9377316450737518 -11.274008982257216 -2.4619540281363133,-0.9657369897759578 -10.683338160907248 4.949280838323829,-12.546459524481552 3.7028391348198606 6.564676103864537,24.82285789662946 2.942627435645929 3.9313586531359452,2.668682343793436 -1.826308942865207 7.648262927068859,71.71307277005204 -38.71257096797751 -45.34966764210827,29.953110069350693 85.48422960785452 27.757400228152687,2.7686813647572293 5.395114886419772 -9.346814168919602,52.434732860026585 45.60481650980842 48.348536816887936,25.924225777819522 -122.59282604467657 -45.64122346600234
-0.9045341140571576 -10.823696357158722 -2.495479617380318,-0.805109010720549 -10.414721559787196 5.096967197879251,-12.885690227940376 3.5095285910110805 6.506290978411474,25.47210554160698 2.996946779234079 3.8934397508224925,3.0776810896952647 -1.8968032699684332 7.505014598006501,71.02008717757099 -38.24364394497977 -45.97614778694532,29.997202991902903 86.5296715260885 28.26518267398218,3.177681030616244 5.399696300817281 -9.206639445104313,52.0148531794742 44.08506033732342 47.36159331115449,25.899009578747446 -122.70208153375306 -45.700109747503944
-0.8277183676173913 -10.679338407892141 -2.5716650746522047,-0.8339410670860865 -10.314837781171112 5.030542412682843,-12.909475364396677 3.4636583448999367 6.4095586363121155,25.52994556843757 3.018251948930151 4.086415802376102,3.2291349086424304 -1.9071863238142033 7.52064029793014,71.19626558952784 -37.63082336561327 -45.95131828092837,30.0225547647266 87.22753745461901 28.619927591618012,3.3291353070332055 5.402190747894071 -9.179477833515218,52.056537205591304 43.47572645403454 46.8131858426912,25.947296342295534 -122.54645752769417 -45.64079168374375
-0.7433138773719553 -10.82315573411864 -2.6554461457122427,-0.9969612256329519 -10.382649019821802 4.8243479495551895,-12.678004473168917 3.543660752643785 6.319032198512197,25.105803178877228 3.012739409488447 4.385394038350592,3.12696962037775 -1.8680582227220381 7.647778691291502,71.97527816548248 -37.10888677779704 -45.411695289286456,30.02458278619628 87.40850380114304 28.730471104530086,3.2269699666704703 5.40209613686074 -9.252503991103392,52.429695191410346 43.78016069086604 46.79937427295141,26.03349049983552 -122.24678497181256 -45.51327592547585
-0.7000668173044249 -11.150204855671518 -2.6996224434682676,-1.1807542775926596 -10.56984574406204 4.619039901975626,-12.34272134404449 3.6816093647439834 6.29514280674214,24.48034388000606 3.0009190894275157 4.590699029269568,2.845291737275319 -1.8077977256664666 7.786504285750339,72.81561623768872 -36.97408436438993 -44.688896737236476,30.004189619470345 86.99898122425769 28.547271750119894,2.9452917809054733 5.400306206251544 -9.381646527733759,52.85582756119276 44.74224014727287 47.29971967864429,26.096686419564584 -122.01414633927904 -45.40739920748101
-0.7351766272622053 -11.550768988184872 -2.6678246123434457,-1.2881666770840097 -10.82101323850114 4.532302599453734,-12.045200262402732 3.8159555911041263 6.380712491038685,23.916233202351066 2.9973175060278243 4.546238458301851,2.4673911625762854 -1.7524248814055834 7.854176979380711,73.25539260887112 -37.44300646719425 -44.09645143727718,29.96459462787434 86.00402183173755 28.061737655719472,2.5673909030239463 5.397864261349391 -9.521436807877981,53.099125924709696 46.07468970518893 48.238420945636484,26.08888976740182 -122.01670301667335 -45.395630643980766
-0.817716847983299 -11.887167712523826 -2.5875869869664427,-1.3180755259050991 -11.038934692448624 4.546198348174095,-11.868612272197852 3.9228649697445404 6.514676833166543,23.569610640734567 2.981142338493264 4.353118655711605,2.1305671109560653 -1.7140106383409104 7.870212889815465,73.30289147153817 -38.26230572868517 -43.84078511284559,29.92266903094708 84.89227094192039 27.506693463133477,2.230566744251547 5.396692694458094 -9.618232994856893,53.17587874704849 47.30706804455889 49.21342122170586,26.038306924889795 -122.16928884189377 -45.44792557465093
-0.8918725441414131 -12.011504637893433 -2.5097898758890853,-1.3044408606475435 -11.111121710370272 4.5932425782368425,-11.874791925751827 3.992281163997509 6.598018515699025,23.55769846870888 2.9186982134797366 4.206408489589062,1.9918500516122832 -1.6995299115756004 7.891312395312381,73.13816501735491 -39.00695216645787 -44.089195450855655,29.90027148914251 84.30173866209361 27.203160655904135,2.0918499507930153 5.399035055276305 -9.615407331454934,53.1944731904359 47.902017625598994 49.70347244784381,26.00098272725273 -122.29418934574537 -45.496787919701354
-0.9113471944975762 -11.80889842327426 -2.4779231950616163,-1.2780059172293998 -10.95019341302151 4.614302259775648,-12.104535598000677 4.015320935661609 6.550317403841006,23.958715102123676 2.787957392814494 4.268730635814162,2.1758423876921777 -1.7140184128517912 7.963139493009475,72.92977175305293 -39.30154382069722 -44.9363992386272,29.914952543244073 84.743092392625 27.40873769962416,2.2758429974484105 5.406020031916371 -9.472844516992915,53.24884346042826 47.43363241136481 49.29100664379321,26.024460024555005 -122.23904229531858 -45.48387874817025
-0.89599054795987 -11.393121338049164 -2.4840777443456794,-1.2468868953921846 -10.642733682390107 4.608564823342806,-12.453219284562739 3.991081122583361 6.420281601903662,24.581269418136017 2.647794086680548 4.4771363769258965,2.5824591223996234 -1.7491396420439465 8.05457700317695,72.76494909948597 -39.11598683021125 -45.97506622423774,29.954388481395206 85.84372924061442 27.94107112342728,2.6824602299509155 5.411055315755959 -9.264768511920092,53.33193097120977 46.248221730945005 48.27740707320761,26.09714156052952 -122.0279339446403 -45.41463288397638
-0.8936354633442447 -10.974677320620163 -2.4985999816849644,-1.2096276510580257 -10.348922009450355 4.599890108836497,-12.754699042770413 3.9220345253752242 6.311246779729647,25.1199122625631 2.5913079892914843 4.673249255125082,3.0165614910759855 -1.7908999988820666 8.102025550091598,72.69653167778998 -38.566269561186154 -46.58547568466472,29.9936173206292 86.85737974602308 28.431686253169325,3.1165619177162682 5.4042822386373475 -9.11377438066223,53.393952242959415 45.01877981058428 47.268208566140665,26.182410919223226 -121.75959689426625 -45.321464570861956
-0.9430772658139397 -10.74372708702116 -2.494366750285569,-1.1643251777039978 -10.21212835294114 4.611471975165161,-12.864174128264375 3.8120870522387715 6.31421652891735,25.30861826975073 2.6965435948493637 4.714905450209951,3.3000400443088176 -1.8268681778689229 8.048813958698755,72.75317250256258 -37.7858119283626 -46.246440802673305,30.01065180054786 87.1337990666923 28.559803581120452,3.400037997676858 5.377801872514009 -9.125995302381016,53.38606612808048 44.35032973451456 46.80606961332854,26.24521912363334 -121.5330048742647 -45.23768864745699
-1.0084848894317366 -10.72146456621217 -2.4655552879421228,-1.1057063690954718 -10.236290895575424 4.660345003253008,-12.812949523143674 3.676750253471776 6.4178837271263465,25.206665618048852 2.917590504428581 4.595135380303974,3.3966384607540707 -1.857537271083699 7.895801855190924,72.76703765845087 -37.04613302350319 -45.2477010507111,30.00816814319852 86.81788309939259 28.399603079702853,3.4966344208304303 5.339815834988327 -9.271708240468826,53.26837468679685 44.28323802535547 46.91125916699734,26.264048803878946 -121.44692192113644 -45.20318755575489
-1.0175867089719821 -10.846576089889789 -2.4167439557037103,-1.0268524770668483 -10.357262363620576 4.76053615793499,-12.718323797987367 3.537202791001716 6.56098225517675,25.032180353260475 3.148010326720379 4.3729857023504275,3.3393682376959375 -1.889711439239686 7.671941535697435,72.47434736544648 -36.68618667792787 -44.27497656037285,30.000885911879127 86.44280021142852 28.218126042123252,3.439366366054334 5.306387746362329 -9.454850671543472,53.00534700673402 44.582145680110195 47.34895992008859,26.22399016314174 -121.60000967662972 -45.261050741815914
-0.9107585235873747 -11.054146708031093 -2.3529816598403155,-0.9230626364605117 -10.511344587861855 4.921558162355691,-12.689020202035561 3.415781331134557 6.684098975626025,24.988195860171714 3.28731329945033 4.107208193867454,3.168652181600353 -1.9289904069894623 7.411739428206248,71.66421759332529 -36.98823868676089 -43.949461483757965,30.001886762174976 86.48254148075259 28.252390600547606,3.268659252287338 5.291878308688973 -9.584167355353507,52.576812591812256 45.01665328776132 47.89080412942956,26.115723632829628 -122.06351572475113 -45.44299716411086
-0.7534613738972284 -11.249744622901314 -2.283198908014421,-0.8112596116609145 -10.643667876110804 5.109328894369232,-12.744925401695388 3.3456840626808826 6.74907763819104,25.120899679670444 3.2966923240780552 3.8493581863129416,2.9922603554725855 -1.968875238243604 7.201737171039977,70.64520429066876 -37.680198693613505 -44.240380055967755,30.00757212081316 86.8115216432376 28.43549523391362,3.0922752909797953 5.29361195545051 -9.619395278540413,52.11132457915703 45.422583336547525 48.38774452344413,25.983726129452652 -122.64275228887888 -45.670230750503556
-0.6814514396711986 -11.322350221186028 -2.2185075820203637,-0.7205181685978015 -10.704323945005243 5.265266892978876,-12.856001868651504 3.3662131098707846 6.729707893026249,25.388335457387917 3.1720045948247293 3.6469467676252325,2.9558104909502596 -1.9960678171659783 7.157719039848429,70.01777718551182 -38.17844044583496 -44.750563838596534,30.004969494824884 86.96720679154646 28.52974229794168,3.055818481662256 5.299339113989552 -9.54892793144663,51.82101549838272 45.67297355743657 48.735310181234816,25.90270700431262 -122.99358180150304 -45.80184842595618
-0.8157365995340111 -11.177713788407818 -2.1701935529752396,-0.6783930538749351 -10.65165871547764 5.333928498437665,-12.989217379952848 3.5101416888069044 6.606264363231865,25.738999508546705 2.9167399962850684 3.5442549280254743,3.1832737794285237 -1.9980724728921133 7.379245228644664,70.32265420249134 -37.95523544842142 -45.09899833513243,29.982457057568862 86.53026815403678 28.319539959869488,3.2832494427351424 5.297915728078376 -9.367987644995011,51.89729631077402 45.66129121360745 48.84289130999287,25.939303035839174 -122.8089955516825 -45.7124010666312
-1.0967872933416696 -10.918680317888741 -2.1512832886503923,-0.6931976607097858 -10.53933177429124 5.299514502873944,-13.083181072026093 3.7335552825870058 6.4328650004324714,26.021796530777703 2.618636702384384 3.548536650833049,3.5420870679877354 -1.9726010213117828 7.77349021039651,71.36819710466398 -37.172945023826664 -45.13982942505936,29.94532642979361 85.62720065293932 27.868358626586183,3.6420319332600215 5.292287190434646 -9.147477030882243,52.27988379059887 45.51368533235777 48.775250467611386,26.062398600180106 -122.23293010579289 -45.46412152761433
-1.3485981940026148 -10.775252678950546 -2.175926222400552,-0.76083160594157 -10.482495395842056 5.171802764142078,-13.058206184122287 3.943063417531514 6.311268613365157,26.021378565201086 2.4197866220999904 3.6431575278178143,3.7341811751180725 -1.9239507536400795 8.12350863804262,72.49027980890571 -36.43914973157392 -44.878919359471574,29.909781133789465 84.73664352911292 27.419708859594806,3.8341478675637197 5.294488860837579 -9.007124688401062,52.74611136566291 45.50642220815852 48.69739043824283,26.177812007494957 -121.70025446718834 -45.240327811683805
-1.405250341143096 -10.960942322459614 -2.2559267901488917,-0.8758692261398404 -10.588185708531546 4.963762687608542,-12.842820616704344 4.050554426544268 6.335789100302025,25.543695133888786 2.451149141537614 3.8092678277660426,3.4835867196943515 -1.8570126366245567 8.22534068985162,73.05751060980049 -36.32800078437183 -44.33369205769047,29.89117303346599 84.31224088950806 27.204503990330323,3.583669898025067 5.315641116550356 -9.05762698349034,53.082309141025874 45.89611852043228 48.7657019078437,26.196866524372716 -121.6197394999565 -45.21308967877257
-1.2702687032671844 -11.427074962345516 -2.369789690214938,-1.0171291864519598 -10.834661092733306 4.727320402507433,-12.485575362214353 4.053900756767537 6.484671288766851,24.70981874777063 2.674087724299839 4.002417542361438,2.8645344050539223 -1.7834950153792037 8.087108312131734,73.01059541973594 -36.83816374807365 -43.64882822897728,29.890293828023896 84.3728252843344 27.233915850745802,2.9647374140092997 5.351839853530672 -9.270970913618454,53.239678740629685 46.62732206029529 48.99171304253811,26.123246438805484 -121.96417793082354 -45.367582301935954
-1.0724347342216072 -11.931163148896172 -2.4714037605407606,-1.1517832311847158 -11.104984732302901 4.543199660651798,-12.123744985315778 4.014536105464112 6.6503593290020895,23.873767401845466 2.9245969917895027 4.159232404655957,2.2101301390751136 -1.7201457832572686 7.873708716294076,72.71314663912541 -37.542893198787226 -43.06307945517863,29.89717203931357 84.61580749469799 27.35667877449424,2.3102664361878245 5.388074557876126 -9.51660661881792,53.291298252949765 47.413892789604176 49.27986661322671,26.02891123164846 -122.38407835669295 -45.55082447862528
-0.9379329338717233 -12.235964073464661 -2.516849612015206,-1.2480192230281058 -11.283596652856248 4.487268419460983,-11.890868965210426 3.99258157704866 6.728393319817537,23.379314970345728 3.043789669698601 4.220263556770606,1.8437192916606273 -1.6830718030243577 7.747056072221484,72.52630002212075 -38.029651445807545 -42.810805524004486,29.901991132740363 84.74273857111696 27.42343111737935,1.943437345936747 5.409730328719013 -9.667120448229177,53.30975034998052 47.97364765527977 49.53419571202754,25.98368957000748 -122.54116466659775 -45.61494179821665
-0.8971273955221839 -12.273736229944685 -2.5101554277385634,-1.2963491392830733 -11.317425098247982 4.539617166969108,-11.819788634110926 3.999624864715597 6.702757130178846,23.298272881039793 3.0123026908853934 4.201720114639292,1.8145323632565504 -1.6752334842694636 7.753762883039845,72.59661926247438 -38.3046341653014 -43.01212519303074,29.90198715173985 84.65735113160376 27.383726427441438,1.9137868370950888 5.413551801819143 -9.6910339797312,53.3095613098217 48.186576623149065 49.69511186343394,25.992794076036272 -122.42220896701876 -45.556579433637054
-0.8993332676445094 -12.120109469249382 -2.495905471447096,-1.3061676357790208 -11.206253485197658 4.599323764452752,-11.858170580633386 4.006202053659111 6.632244103416163,23.472415243849994 2.9287884525063506 4.1838059022737175,1.9399419262333424 -1.6884714115202306 7.842914634785749,72.88917394730473 -38.72821939155258 -43.69052733397331,29.90036150796329 84.43439149885349 27.27078489792205,2.03939222098426 5.405891988547538 -9.638014857481219,53.25615086182367 48.06984244440432 49.73379700572192,26.006782393365416 -122.28892286834476 -45.494623322332814
-0.8933856932560944 -11.855573062266526 -2.5177556582608687,-1.287085533796085 -10.954520756681765 4.567491530046187,-11.953099652683111 3.9831236624000836 6.576917619573367,23.74156448584463 2.8921369762857454 4.244732548009507,2.0366178270376767 -1.7143784260021746 7.960904022451395,73.35853934372915 -39.649022795783814 -44.8544704894918,29.900352416036046 84.15243265045518 27.119918227569045,2.1375643433842244 5.393476543597858 -9.558830276978997,53.115745227021065 47.65001712801323 49.62488810716523,25.97716301101757 -122.39833792839849 -45.545800131509196
-0.8730489447890163 -11.56805205110985 -2.5715548112679043,-1.2405072982861864 -10.631478022858646 4.444427435775218,-12.09720165929657 3.9351736998742015 6.573293459710307,24.060291547780334 2.9258192001666767 4.37584698150395,2.0642892165056903 -1.746769670335914 8.062346105442199,73.8557596225952 -40.918941965258625 -46.25263934620391,29.901923150907976 83.8562294756812 26.954646919221187,2.1670198791402773 5.384547564521617 -9.472679030474568,52.905574180539006 47.06394600033233 49.39689392851865,25.913364364102495 -122.71835708233968 -45.69658643561872
-0.8755385586908155 -11.352662662385368 -2.6069171924873262,-1.1599009716605106 -10.36905667779869 4.3263789762775025,-12.32714538010433 3.8999921666816184 6.6351143631271885,24.49414143175453 2.9803677576142387 4.484488696591158,2.1210388634019286 -1.7816094898063182 8.109807847231274,74.13175333343452 -41.90949507885802 -47.382489542885956,29.901869771285746 83.55783116255651 26.787088130645184,2.223230033890716 5.3888137109835945 -9.368229894568447,52.69219337858212 46.5551204565414 49.1304230043045,25.880829658146858 -122.93726502474732 -45.80749306613236
-0.9382173271164256 -11.301568411126324 -2.5733669404591315,-1.0391541007669851 -10.297630804741498 4.310813533517754,-12.678112609994814 3.914911347941662 6.773832049230046,25.107745520149447 3.0049132805303547 4.477279837227981,2.306605999118574 -1.8150669431033635 8.067337712951346,73.93987065196958 -41.99499155245881 -47.748654649230176,29.897076352800124 83.27267999108022 26.631157360665267,2.4034646340245143 5.415480309774213 -9.234115964400345,52.54088038323746 46.363540669981674 48.90742982840017,25.944312741403245 -122.74495584104866 -45.73956444611998
-1.0532031804791995 -11.416816968233796 -2.470418723374969,-0.8928079481377358 -10.433188567203532 4.420131049218575,-13.094010756501875 3.971420329963579 6.96316693800008,25.814384903254204 2.9924840259319416 4.336309636527687,2.609626184026167 -1.8465527613026138 7.931074595407227,73.21462710278999 -41.172603748671946 -47.34021903882129,29.890465710492315 83.14752429142263 26.563629053863487,2.69965088602187 5.458117825866011 -9.092641909059944,52.425438159923885 46.51122986581461 48.788074623336676,26.085838885453256 -122.19345299459437 -45.51166838325236
-1.1625918734421656 -11.600825009628368 -2.352856138622659,-0.7582382763140443 -10.665254429631199 4.593737804731474,-13.417835360706263 4.010324509029375 7.135124177927608,26.36000960613796 2.9846409379521983 4.1271028350144965,2.8959000941697397 -1.879061629536621 7.732636178831658,72.09083244439513 -40.12813382342833 -46.68187007576914,29.891637017170325 83.47428278583621 26.730773750315226,2.9872504609575783 5.493011008780481 -9.003339285400097,52.21853645859428 46.779218573199046 48.80842212699375,26.19596964108188 -121.73514583978981 -45.31716032375481
-1.206978135918096 -11.752021145230918 -2.277309088185227,-0.6733211514269746 -10.878105071018767 4.767624707410998,-13.491390609304736 3.971213408963895 7.220765794581141,26.488442486289138 3.024253330541191 3.918776584367878,3.02787663899835 -1.9156361427855932 7.505679679424424,70.71697196918282 -39.56841161534822 -46.31519784613582,29.910244138116795 84.53989490478295 27.27613132996297,3.1384018693251012 5.496124555012987 -9.025975947114018,51.79274874950395 46.93923918704465 49.00057750840458,26.16340669150387 -121.83154820140405 -45.35354875046502
-1.16678452255496 -11.811599473897534 -2.2632806430948995,-0.6509810643729892 -11.003501994010952 4.9099911976425155,-13.304085965326406 3.8451999322911212 7.195669526397657,26.1827098322035 3.1101305125879914 3.753885093703468,2.9780429446301344 -1.9542815890753023 7.291314227978309,69.36274966306182 -39.66530102782215 -46.38576589565673,29.945291795600976 86.17386116378731 28.111550488631213,3.1242592299217113 5.464460180858144 -9.158426481073736,51.2087736695984 46.87922589909977 49.29731264352321,25.982072229343075 -122.51959519696575 -45.63976185794508
-1.0727949112753035 -11.774830023249708 -2.283327892570826,-0.6725918412820449 -11.033250114880925 5.029763628590327,-13.031974201793593 3.688547050566376 7.091702156507695,25.72830489856051 3.1853689798137634 3.6413943722672193,2.8580268067797743 -1.9866337033451447 7.1400717214634986,68.45114762470297 -39.914214448645495 -46.53837176651816,29.98231912753108 87.62726160909865 28.855912010871034,3.041179508854838 5.421620406492997 -9.320302931830048,50.76518958937023 46.63404726909769 49.505794856261325,25.778937242247952 -123.2993524143973 -45.96891737563358
-0.9589932737285257 -11.641292578467155 -2.3072373287269565,-0.717513551173477 -10.963750183922304 5.138210844182271,-12.860829299617444 3.5611465071897066 6.944491746128183,25.426584410684228 3.190505700774646 3.587803158912476,2.7869354164280367 -2.00407043449555 7.101999218881084,68.40564463253904 -39.77556603113943 -46.391800761419454,30.00618984153043 88.12675505541047 29.115747001577226,2.992325379203022 5.392616844260539 -9.427224068574885,50.76996989526564 46.24921461859053 49.42918984944642,25.687607165733432 -123.64395195980667 -46.12271203700124
-0.8578223598579545 -11.452816597671244 -2.3169102580537917,-0.7656223751579206 -10.828790534779245 5.233022285682319,-12.863236536104175 3.4952137613719163 6.7972169170626,25.40098661003112 3.117063883089659 3.583903736278656,2.8111710370546206 -2.0055498255590516 7.172399299975833,69.18051621172602 -39.13177711579948 -45.872035817526985,30.011236229035813 87.53651051067571 28.82146758113009,3.0192331960501746 5.387515481433685 -9.446440878698226,51.236321619998215 45.831384149035095 49.07450537241813,25.746159306510258 -123.40382281677768 -46.03688139222595
-0.7994936401652466 -11.312397837304335 -2.311787018676071,-0.7975416874943936 -10.71628678581781 5.2922280281031355,-12.947914026302287 3.4828963679527196 6.703987496237988,25.517371056298572 3.0303812586486574 3.597749612490324,2.8718785188788147 -2.0010038814169806 7.2673190871959905,70.05075627019308 -38.47622329926328 -45.34980040714139,30.005498574514224 86.64364232061214 28.372379507052475,3.0742207835796393 5.39474501207145 -9.419954079975854,51.75070845196515 45.57573359837957 48.74385828564559,25.854371627941603 -122.97561957862007 -45.870168261358124
-0.8135598198042319 -11.326439334274937 -2.292808752647642,-0.794214931350627 -10.717302806678761 5.292629094384495,-13.01144641558327 3.513076745671802 6.7189800681814145,25.622370440416912 3.0009602165492457 3.595990142212773,2.9024955192292796 -2.0011066578631027 7.297415170357919,70.24575551989456 -38.34474601081122 -45.22676304586753,29.99804572828714 86.3001951409012 28.200765612545865,3.103033367784029 5.401137290662475 -9.395277856051491,51.87049660022005 45.68119580402358 48.758618846360534,25.902108027283482 -122.79508379802462 -45.79730970097521
-0.8943451597952221 -11.5009379178238 -2.2702396039960515,-0.7556203353634666 -10.843734679146625 5.233552901892608,-13.000734380902474 3.5652324150077663 6.838976193258664,25.630460422172906 3.0547425222597804 3.572596793326695,2.8750768477846798 -2.008031828989826 7.232454646014146,69.54503545802704 -38.88388469599817 -45.62355190311713,29.99472442291862 86.82677930815652 28.468179746653124,3.081252162846123 5.400552477057516 -9.395421093667323,51.466038638094346 46.11581990781212 49.16051069532638,25.845437233462608 -123.03141571912299 -45.88685780628884
-0.9776842647186722 -11.675186359281593 -2.269822662692723,-0.7133395125904612 -10.976036497523737 5.151727357945438,-12.946218121698879 3.6032259783900944 6.9654646839688406,25.568756093433564 3.1436861014587425 3.5669038379604725,2.825793230472392 -2.0098399163632727 7.140345568003888,68.64149770450418 -39.593822146274306 -46.1941848934671,29.996031720691345 87.66166671041267 28.886685420106065,3.033994964586311 5.398519800692871 -9.402706625100706,50.92733725027783 46.46431969964067 49.52696122281618,25.750347614331552 -123.41127803015661 -46.03106617105461
-0.9943762334181124 -11.673689454417469 -2.3184946768274353,-0.70173986891397 -10.982974025685243 5.0872632155769,-12.886146481580457 3.589769669129881 6.991474738961535,25.47507402525697 3.2128717879768276 3.622182630650962,2.7968119628847528 -1.993357566888668 7.0980118007836985,68.31056575495876 -39.916300333629735 -46.55041435932179,30.00193479627774 88.16249025642838 29.127305033484806,2.991081873022368 5.401612828713375 -9.395670355267054,50.691385848096225 46.278192344428206 49.39453030598874,25.692905262198877 -123.62084266554793 -46.10604702600514
-0.9296698120006243 -11.426584881355703 -2.4129900548290393,-0.733153998820491 -10.813376455203137 5.063973589362746,-12.851068111464386 3.5241547834802525 6.869692152784094,25.396486319733153 3.218559306386806 3.743077342803737,2.824788007000969 -1.9564084132861321 7.155412614117413,68.91911807961884 -39.57717762689102 -46.50038657755834,30.009502548969618 87.9767986502664 29.013170045643474,2.9859495315939806 5.410056356389742 -9.358427916118917,50.96745898246957 45.44142340617364 48.63026469279678,25.716685894583936 -123.48643743565299 -46.04254097557612
-0.872719823176958 -11.065589188194359 -2.4924081831173575,-0.7778655411850434 -10.568857744300999 5.0745708658630395,-12.856837410756567 3.475476319043373 6.666645198949119,25.39772737732779 3.138341020427455 3.8605200236870827,2.935857157322475 -1.9178015988882058 7.311050833465976,70.05440806684031 -38.84449074823848 -46.22702570196182,30.01027310901157 87.30538592170575 28.65768111377693,3.05893602124728 5.411959839227498 -9.285742713728318,51.53027607783776 44.472484929521286 47.731878102220506,25.803263957346882 -123.10184913198019 -45.87553576386324
