-0.9 -11.2 -2.6,-1.0 -10.4 4.3,-12.4 4.0 6.5,24.7 2.8 4.6,2.9 -1.7 8.2,74.5 -37.4 -44.4,29.9 84.0 27.0,2.9 5.4 -9.2,52.9 45.4 48.2,26.0 -122.6 -45.7
-0.6535265921126455 -11.27972491498669 -2.134889515870898,-0.6851906828188224 -10.671487652504137 5.354850463912293,-13.123125608586244 3.4623622262735 6.578312834450806,25.891409132678227 2.8823410788348123 3.563957288244069,3.0199475732946377 -2.0540029012643184 7.206387801605509,69.89122402552218 -38.63401304692092 -45.46412147885539,30.019295400001283 86.93764800377379 28.539116085092342,3.1347983633734073 5.294400670899444 -9.406406782230201,52.06057322115416 45.26279071263366 48.17072349128978,25.903758428325148 -122.88801018443287 -45.74775846363034
-0.7096489263666552 -11.288545594893302 -2.2041641175914632,-0.7034576865878084 -10.693417436753668 5.291368808899456,-12.883946033940749 3.3997619777361012 6.702137393143054,25.468648279303228 3.108510586200536 3.6070604513739437,3.002968866829787 -1.996283087809665 7.2094552734514235,70.03884986734408 -38.15852165568744 -44.86037854737867,29.997777774007464 86.87871773665636 28.488130237942677,3.100653904815287 5.300100079142783 -9.499278413946728,51.79879551620109 45.71678353549755 48.826106259219344,25.903116255106173 -122.99313806392112 -45.79741002113471
-0.8980576002429357 -10.985913938766945 -2.237931689693428,-0.7763105371834126 -10.505181707006413 5.137432413136859,-12.721003843094492 3.4605134467778704 6.621359285383826,25.100104748890406 3.0851149894343712 3.7450344966902347,3.094892197301654 -1.9611106067054878 7.44978983520449,70.88570204290826 -37.566882042624286 -44.4555018826017,29.96327283094899 86.40531471563311 28.243282864562513,3.151384905731757 5.296565618264422 -9.38309758384078,52.06056445427428 45.66280614785948 48.786288138809674,25.987474021095704 -122.69035017437034 -45.671785510610164
-1.1075738857373574 -10.617986556948836 -2.258554893868587,-0.8842220010073893 -10.27147076362873 4.950980550670364,-12.6085433954702 3.5868397513626453 6.438673057705554,24.784271191370166 2.9268457180791794 3.9295376951096173,3.177552433664796 -1.9356666386711443 7.777305941230989,72.01461000819347 -37.06034854462748 -44.21887662056748,29.926562244959538 85.77568212695802 27.9308635046997,3.1920287797173885 5.292577385584593 -9.19112812856523,52.60800878663915 45.38802559459335 48.35753877002994,26.108491874826907 -122.19308394726251 -45.46293905149901
-1.199760773384634 -10.502817314402051 -2.3016797100785467,-1.0029816047733464 -10.201992904225598 4.796990911109879,-12.496731708987433 3.7021916717566095 6.298105265011251,24.492588083507684 2.7984339115099557 4.10387744710992,3.09451601426199 -1.8987352371830566 8.002960378014095,72.91608767174044 -36.90247219481142 -44.09791085770267,29.899525185995444 85.29189912071124 27.696145776551578,3.0947318585353845 5.300451253547868 -9.100392416567956,53.1095624698293 45.30359069773725 47.99528426384615,26.201503700834962 -121.79336919009091 -45.2973330187226
-1.0873821024842207 -10.839269749412184 -2.390311088733429,-1.10908630252263 -10.425511019249821 4.717970964557767,-12.35267431921299 3.752676807721355 6.301958010991778,24.212986579493226 2.816290851016949 4.226890464077981,2.7600539793886067 -1.836673539560946 8.000876065750596,73.24164341675446 -37.241471254105235 -44.04761809624002,29.890325694047053 85.15357447323869 27.633465563838012,2.7902806054309615 5.327863692126726 -9.225312323650774,53.31474302814017 45.67626474066933 48.027708807373834,26.21883299920569 -121.70889975349509 -45.269157308736716
-0.8728527092016143 -11.384719323083871 -2.500630853016141,-1.18165340130153 -10.77096138439098 4.673197148189863,-12.206218041101314 3.768324969426775 6.397983544072227,23.994480286017588 2.9178481822928486 4.314934951000654,2.3503314309978394 -1.7638898372534666 7.879147050428642,73.23911876049377 -37.79836451811745 -44.05118271501877,29.893366746182274 85.1807605863968 27.648482344421943,2.4266680272950953 5.365306547895361 -9.448433768066774,53.27340635576703 46.23799836204537 48.31168491451219,26.175733819093548 -121.88202467136932 -45.353062633393925
-0.7024885012289513 -11.794344302862036 -2.597982045974126,-1.2004067765719852 -10.997875369074912 4.602679290568673,-12.101733258897724 3.798592571820439 6.498158375336074,23.90022238805253 2.9991067232781945 4.397684388010103,2.1021376181511773 -1.7012858003055835 7.800027826957153,73.29439648551121 -38.195281166303225 -44.098310185249396,29.899865860823244 85.10564883404729 27.603180126351802,2.20216685623097 5.399293711111183 -9.598627215970861,53.10493171602546 46.5969419117945 48.59498423589516,26.102027591747092 -122.19135520298946 -45.49602835886329
-0.6865147463199811 -11.809849404961096 -2.6526467840985335,-1.1546643716365521 -10.930903559451314 4.46962870198152,-12.079863219607704 3.8763824196249757 6.53405833223693,23.981648815881666 2.9815333612125485 4.493934789563418,2.1882777438431678 -1.6666903280397285 7.881941726036112,73.68190085468908 -38.15196254449308 -44.17846888744083,29.902722986956448 84.74540883319212 27.404462424198204,2.2633256194679015 5.418323822362281 -9.550776611064093,52.92361015254032 46.46315906087347 48.671448377150504,26.027542103871316 -122.51195429736016 -45.64361497374276
-0.7792464894518872 -11.546730387448617 -2.6562437975352555,-1.0751901461864606 -10.676009136951732 4.337486231195423,-12.165150075925997 3.963086336811966 6.521927560295118,24.23957739515322 2.8966074559442085 4.57549192279758,2.5051483108216077 -1.6646580644947062 8.053963078512973,74.19455946967403 -37.80983092828945 -44.280102979085434,29.9021061110578 84.28431305192571 27.153283350715665,2.533246202153123 5.419469569877318 -9.37854240938395,52.821751789039 45.986975238202646 48.53393943671676,25.982132597506602 -122.70355633503137 -45.73525346827318
-0.892907060455742 -11.221396891892912 -2.6061521485504513,-1.0039374090441608 -10.415102385235786 4.296752101967575,-12.377789102817324 4.000790037862616 6.500868454236786,24.66116037652225 2.805508880713736 4.601475407208841,2.8745226440368596 -1.6961599491758723 8.194046897828935,74.49530832574077 -37.424151504057235 -44.39138010403397,29.900145401160163 84.00574220385923 27.002985645634062,2.8747056932699038 5.402118412299036 -9.209249568153275,52.88573247115924 45.43757512500735 48.22904988261593,25.995661726921572 -122.62175738076124 -45.70872002716547
-0.9559224721996803 -11.011759129023522 -2.506011901721276,-0.9746314830710916 -10.294989550349074 4.411391036112029,-12.713385076473074 3.946443448432051 6.501430379459009,25.203237191971297 2.7595628531466687 4.542835003411095,3.1430401313040917 -1.7587905555203929 8.205647712573121,74.32605800145744 -37.20716682709195 -44.498498219440066,29.898726116756364 84.12827301970528 27.071564595908114,3.1645954564821497 5.367827169463371 -9.145194893785332,53.16288841363235 45.044904433342204 47.81697257512505,26.085584327218033 -122.18287853579149 -45.527375990290686
-0.9784199574896086 -10.901595781655503 -2.3910321776847514,-0.9795092854004076 -10.285467723323643 4.611567111611181,-13.043551786980064 3.8319470152797455 6.511034427819992,25.66980368057911 2.7604026591134003 4.430171945841174,3.2827268303586274 -1.8331202731495224 8.12079889122732,73.82693854441986 -37.154179820674635 -44.577723660613714,29.89849847378652 84.5437168386845 27.298780830681977,3.3509792446094737 5.329090930258427 -9.162472886918353,53.50370890055209 44.84104699970088 47.42647265598749,26.20679196416324 -121.6094317614952 -45.28358945805844
-0.9962195464032688 -10.813636481015982 -2.3063497010723943,-0.9977607652213292 -10.300669461192124 4.785367766472822,-13.200911253287003 3.7127710724400482 6.503539029695489,25.81679055522722 2.7940348321591695 4.312846224619921,3.305039474430018 -1.8943658518755422 8.01196832784498,73.2633091248148 -37.19227183208265 -44.60219953965232,29.89972430080015 85.04112622890678 27.568345058016288,3.4043025786669054 5.301844569777179 -9.197490877546297,53.6967802445963 44.79586451676463 47.20787937244628,26.294501767856335 -121.22021766342777 -45.11029762577974
-1.0397253051753852 -10.687035260909067 -2.2864639046206703,-1.0107664353111379 -10.270379930054046 4.842351945948551,-13.061620443286165 3.638816004337383 6.45825173375303,25.47333001397826 2.8427689868001504 4.231475147537076,3.2301325254684192 -1.9219907213767404 7.943753504352587,72.87288501117638 -37.24425955859492 -44.54721013848528,29.90228555236129 85.42241538089148 27.771584583970764,3.3124929384256276 5.297957353404871 -9.196040229804945,53.581896694518086 44.877784772898515 47.27935164469023,26.29774123374101 -121.26260140385972 -45.111231504466815
-1.1073445715322914 -10.557942838037981 -2.3031178918630513,-1.0128540552789702 -10.216817625770528 4.818800468083966,-12.758673882401215 3.6270818830567326 6.3866462410991085,24.90037401175204 2.867145260610761 4.175074417527218,3.1293716815116466 -1.9205152406944892 7.934247981497188,72.73007803489044 -37.20795515180394 -44.40067431896993,29.903824657475138 85.5655729359933 27.844867341379533,3.1665319978495754 5.305313623923191 -9.159341424186932,53.300991917800864 45.0469128277582 47.56927284127953,26.247028823395475 -121.56244007710978 -45.21778710544588
-1.185795298956922 -10.497945786132574 -2.305127958501183,-1.0030814102761691 -10.195969768658271 4.797289529614513,-12.518896716812375 3.6825492896103453 6.3119475328310015,24.51663147729375 2.8197507349433315 4.113808091908412,3.0928316725553056 -1.903613832080344 7.984556014280129,72.84964028354776 -36.97203583745242 -44.15512674171605,29.901165877915435 85.37637986085703 27.7410159825894,3.095050282206252 5.303035297783667 -9.108864893901107,53.10638035912822 45.260313193469365 47.9366955133313,26.20265414250921 -121.79160097923696 -45.29840119002522
-1.2607126099820833 -10.56254367638171 -2.250975365443102,-0.9809156449110464 -10.25181850885745 4.848280343536927,-12.534630541545827 3.802788700633471 6.254939409071974,24.671776888732825 2.666558365011591 4.0231256917712885,3.1933599480095793 -1.88484429581816 8.088586722390625,73.21699483015244 -36.46757710454894 -43.826515595578556,29.8925706373392 84.80788041632555 27.437513986758145,3.2032718851940323 5.274492038748264 -9.06401422783396,53.202393954391276 45.464532963446096 48.24304641950595,26.21480910786327 -121.67935703905697 -45.24450457143162
-1.3103550916410927 -10.695510475349725 -2.1662821103235768,-0.9486093935402827 -10.344894917768887 4.957894158562018,-12.75854313227848 3.9341963934833024 6.219386329422276,25.235976430884158 2.466287113566782 3.9152583984368956,3.384355609051913 -1.876863569163646 8.190613948922225,73.61514200676324 -35.91925302310674 -43.59282385391417,29.886257583300317 84.14001866320739 27.082393164761452,3.4340033726195482 5.232548404650807 -9.029678207062739,53.46007413414989 45.533342660306026 48.366896392255455,26.26347939928112 -121.35394959883159 -45.10734948886938
-1.3098606953945735 -10.793354750255197 -2.1050740087242144,-0.9095936890243963 -10.40042617583925 5.076572290352328,-13.041908507881589 4.0015194544188475 6.201852739401887,25.87654081018527 2.316892044151148 3.817997835841317,3.5686852589656195 -1.8919474802174119 8.213913385489983,73.74144741811196 -35.675944233559115 -43.70058313497721,29.89465775643332 83.7910332783332 26.895835619554244,3.6613407462038747 5.2025467371925735 -9.004605138510733,53.60946413176836 45.30972475505337 48.19406904638981,26.29895002199584 -121.11240316786137 -45.005800467448196
-1.2399929821066251 -10.771880435587873 -2.114446374270532,-0.8692761633473971 -10.358058488508469 5.157591925263961,-13.244528342277729 3.943204265070899 6.200029270527594,26.28424229229275 2.3036869881792597 3.7573030309217224,3.655077990966735 -1.9382785692170361 8.096314189497068,73.3490850147268 -36.033418601841284 -44.33878114122353,29.927339614454176 84.10648303208168 27.05990219317672,3.768381334451047 5.206636062592208 -8.989577888758037,53.42187937272973 44.69139732326914 47.65479861872086,26.27770916301524 -121.21243019639664 -45.04300035372806
-1.1275509589784123 -10.705856452582076 -2.184063976483585,-0.8491729349547557 -10.276228792699937 5.178432336999572,-13.298809448991017 3.810211312978558 6.221014290653582,26.347385242556655 2.4075994949469353 3.743711966713447,3.6016169455262257 -1.990620619363666 7.895116629575479,72.64951526690015 -36.85004625590312 -45.22444341423551,29.970369936597194 84.83431294664355 27.44321125370244,3.713742028824933 5.240521361069014 -9.002174819418956,53.00982114786496 44.02400285580417 47.041809180291146,26.207773386016818 -121.5857546062477 -45.191719378221066
-1.021813045479044 -10.747675374625635 -2.2755478711721016,-0.8786660025427485 -10.271380323507305 5.128390838240402,-13.172612210387408 3.7084424661587625 6.276500027376141,26.050730254266124 2.5585846032700594 3.7802324287398354,3.3904851701130747 -2.0074188142427665 7.725959506447443,72.0779829770929 -37.77061312152905 -45.84413325761793,29.9983394773894 85.43064930687989 27.76132514053125,3.49291642179147 5.286994810657238 -9.06817564317877,52.65239405778941 43.87190829166614 46.824830980533434,26.12232090107934 -122.00491796935161 -45.36106596259902
-0.9663161147617421 -11.029030574128784 -2.353674328079453,-0.9818092286553508 -10.444569704994251 5.000579875464703,-12.84525397385864 3.7316760740771007 6.374807947844052,25.39693750867302 2.691488144392812 3.8684944839353537,3.0128698956305824 -1.9525865852529583 7.692067186895366,72.02428207239312 -38.46567828398594 -45.745687175941136,29.988945542939437 85.41268752014298 27.761525413281028,3.1094384703230373 5.32992368707248 -9.208132180545746,52.6004740786568 44.71691671728604 47.4056452656787,26.052699462894847 -122.26093850694227 -45.46750753551867
-0.9474222416425689 -11.475715554760718 -2.4156700183908377,-1.1304519369886064 -10.743779236189903 4.824346083616137,-12.404866866299205 3.8524725191255973 6.491258262489405,24.55597489967187 2.791949017059297 3.997257607149704,2.545724539326557 -1.8441562780581553 7.772400798983323,72.42259254713802 -38.869852523462896 -45.08648560658698,29.95077563151005 84.90921696871563 27.50885230373981,2.6424192106816435 5.364452814214702 -9.391342140634164,52.82015080556959 46.22551890516846 48.515238709636655,26.01084711527828 -122.3345301143022 -45.50308200296082
-0.9193625288270545 -11.897812647917338 -2.4769980211849068,-1.2671056550320032 -11.030966831052194 4.6493989101517625,-12.00073451398974 3.975270367220973 6.582625205369796,23.791833555259384 2.874150700540581 4.148048285144316,2.1142012182537964 -1.7305738711724723 7.876088278989059,72.95104944243103 -39.066137832571954 -44.36645919568166,29.90977684614547 84.39272932195426 27.246919389475924,2.2134423261254708 5.392064748634008 -9.558299555559925,53.11747018619902 47.606018139937966 49.50762627286976,25.997794073822973 -122.3130114599637 -45.50229620774379
-0.8418299444356052 -12.116659096181417 -2.550317757039463,-1.3373903918053223 -11.176910909332811 4.5242988685284535,-11.774485535633298 4.010812084414305 6.609363849874795,23.35489283059568 2.9504037355037926 4.3004898445663375,1.8388574803578688 -1.6579365645038027 7.917950275969468,73.30495716700167 -39.12755369349689 -44.046721269144356,29.890022572156628 84.29999227253214 27.200856573214164,1.9396684838444882 5.413740164403533 -9.65328733804977,53.30720023609619 48.12298995640123 49.787516273050095,26.013620965376084 -122.27953459966383 -45.49808822004054
-0.7421658460130833 -12.09939074826683 -2.6133383366227285,-1.3268553291996175 -11.166050338194482 4.481617412383204,-11.770852827392478 3.9519304255250827 6.577116830483345,23.325138985207793 3.0075552308864224 4.413016526646435,1.7806074119273558 -1.6411048369763688 7.888013937958436,73.41231800526869 -38.9918874482859 -44.09284558929437,29.891559807985463 84.60804511611542 27.357833342031622,1.8813495131413525 5.423805948202844 -9.668358156896838,53.32619500623143 47.75441372388476 49.397665867867346,26.04877971752718 -122.25503181547185 -45.49966833161153
-0.6913557133136785 -11.907207069746239 -2.6212202835644915,-1.2468104057970886 -11.056153305710273 4.543610472888576,-11.972055916048959 3.844419621997586 6.520680046893361,23.672627249182035 3.016024275155233 4.43039219492722,1.9618854465689128 -1.6747864442991212 7.824826734910496,73.35126190338586 -38.50967989696426 -44.15070297419306,29.898934657319717 84.99732818255956 27.55149633420048,2.062021864036582 5.412296220651145 -9.62638387835648,53.190073731716566 46.938529350115154 48.792476627925915,26.087510193828688 -122.22029359999416 -45.50093859008015
-0.7547194325493994 -11.60549518871268 -2.5344598202028155,-1.1106013375905714 -10.905895179488738 4.726133695649525,-12.352181075035622 3.733734545095443 6.474272041357306,24.353254253122035 2.9503705005095298 4.304543172626818,2.3961908807640007 -1.7517311100332287 7.7661224079807045,73.20101463420998 -37.54127167842127 -43.876624136233524,29.897650615441542 85.16570876151499 27.624712882866316,2.4962376017538537 5.371062545136172 -9.550993173994806,52.92008261123658 46.10497429029661 48.40826144938585,26.114533198635122 -122.15832534439836 -45.496241420073936
-0.9075130674491236 -11.296551599052483 -2.3940162758183576,-0.954205071359453 -10.769513982335075 4.957298269096093,-12.785412219355933 3.64811393880768 6.457132474055353,25.149263432033443 2.847342335640383 4.091509511239102,2.9801807287593425 -1.8418358376758541 7.726778492860193,73.02099015602937 -36.105547818629276 -43.14936330362417,29.89033838753169 85.12620414264822 27.58629734707818,3.0805984652922556 5.318568353631554 -9.469240214437203,52.598245969192085 45.454127253992226 48.32984860352514,26.12280355902945 -122.09276090751874 -45.489717577106006
-1.0584156262197497 -11.109956967452398 -2.3003289860993514,-0.8303280315697693 -10.697967559251682 5.100352849333829,-13.07208335757422 3.6030700268643026 6.477428303211546,25.714530157851282 2.7896594643191377 3.924294301099784,3.5241397534672094 -1.8981044235452826 7.704776741580897,72.85595712070229 -34.33859266033947 -42.01209480527022,29.89228946945152 85.12479706690603 27.56773558763432,3.624514853095035 5.2929491262600905 -9.410711370639552,52.3515165878119 45.016894105657755 48.38224159801837,26.111362863385086 -122.07726755864263 -45.49275094718742
-1.1193431867715862 -11.165948186167597 -2.3483020058647166,-0.7888297358027135 -10.737815863194363 5.0269385383393415,-13.02505807943348 3.612040045944068 6.541460399249085,25.723399058352147 2.855164309990475 3.9293087577562797,3.8454015627828713 -1.876611042196205 7.697518403751843,72.74823367207551 -32.39141972525766 -40.52694029254523,29.917862302839975 85.39640096658337 27.69466266714287,3.944526622966882 5.329855744993154 -9.403077482616544,52.299619604923365 44.81610768440237 48.391954516026786,26.0799920135296 -122.16183747866815 -45.515988878118435
-1.0852952737751522 -11.411881751219239 -2.5128394837781496,-0.8234789060893242 -10.86079318042044 4.780358330606113,-12.704152245208608 3.6576956536986285 6.627710124848903,25.25678895056367 3.018578240462147 4.087569922846054,3.9184269832103955 -1.7934569345982645 7.699211369350202,72.70364852058535 -30.62598911117786 -39.01737936431125,29.960118023942606 85.8896691301737 27.941596568401895,4.016029352434446 5.413927738588492 -9.43981059514678,52.41888137246275 44.803601846856466 48.317139067825806,26.03880343255971 -122.32062971248801 -45.55438380702275
-1.0215468984566265 -11.648884621518151 -2.667344582199434,-0.8806003017666375 -10.97534308960186 4.549114095856106,-12.378064370437253 3.696685682299903 6.691127928670431,24.739516263910993 3.1673984815304226 4.2571143080417135,3.85058167572396 -1.7155167684783534 7.701362449972006,72.69716607352406 -29.582688434851303 -38.02795920438437,29.994103609058524 86.31112393235341 28.15523406884749,3.9487854927029726 5.48665707986174 -9.485455968329747,52.5643354958214 44.871156513117846 48.22729162565692,26.00664838039659 -122.46366043734066 -45.58961275302879
-0.9934128363511288 -11.681550455682942 -2.6872002961885926,-0.906707860273217 -10.991588788336406 4.5186092820776445,-12.311803096998917 3.6870878146701678 6.688043159044365,24.592227187995455 3.1907974369330816 4.297394059872439,3.7513622571484144 -1.708432155515082 7.695936990242418,72.70375339371843 -29.777696781152404 -38.08418037623321,29.99539215445239 86.37123316817016 28.184361952799204,3.8544800479518257 5.490714156190739 -9.50469467325933,52.59296876865646 44.912359124033394 48.1931806547844,26.001946362138096 -122.50187169562484 -45.60335691205675
-1.019092685472263 -11.489435204227647 -2.559991861801032,-0.88480537678327 -10.899263272319816 4.707970134975213,-12.547804879762397 3.6357120651848467 6.6207337131896695,24.910410550086645 3.0738003800027327 4.1825001094155585,3.6857142964072196 -1.776458515437122 7.6866818565217905,72.7195061071205 -31.080724666358268 -39.14783545087956,29.963257264341628 86.03127365789099 28.010325754088733,3.7947322572908333 5.423765166072234 -9.484899398395836,52.48690458114566 44.90096911630001 48.23712907127265,26.027793740238863 -122.41006146191731 -45.58645110808682
-1.0712206379534621 -11.221302029934582 -2.381816058942005,-0.8331862339393928 -10.765090709799711 4.9755150967122335,-12.913255110727217 3.5964978145713298 6.535914639787662,25.475093299796857 2.8941325405960314 3.997391329297818,3.675497743589298 -1.8644842678093507 7.688737904283746,72.76095341555134 -32.73627849489786 -40.635551198749425,29.919893463998072 85.49508132128557 27.7426694670488,3.7827424208360676 5.33666312777453 -9.43538804836494,52.349286769761854 44.888280804403514 48.33460777388495,26.072467762578814 -122.2247832133869 -45.538582700519086
-1.1211637335572464 -11.02895198222967 -2.2509052860391963,-0.7715665045045468 -10.657175425695932 5.176084359626709,-13.229635759900676 3.62353539463167 6.4806231850909235,26.056604479884626 2.7316356704675644 3.830080037140428,3.7390659993284543 -1.9164851059407058 7.717266123074702,72.8437716681081 -33.98372786763762 -41.95559128047036,29.887994093022854 84.97387130821402 27.494545830742183,3.8283273731132694 5.2811495619453135 -9.36613515340326,52.28559841363892 44.92644814374227 48.45806508911406,26.12364402441115 -121.98584496408772 -45.46045029130638
-1.1568518231491964 -10.956394080444689 -2.2015679180767713,-0.7190828741907012 -10.594516446127077 5.250551857718628,-13.40451523353418 3.721596948087037 6.460387864354463,26.48537734137208 2.6196489807338974 3.7274531520796965,3.846366241193622 -1.9185059800196367 7.775050282596609,72.93676757869783 -34.6296905525602 -42.90305201943589,29.878073895726256 84.60827990227175 27.33371832026852,3.902368995937824 5.27324100386238 -9.280424397374171,52.328848243503 45.00345577934718 48.54925186477435,26.169124185271475 -121.75326979931235 -45.3707685213574
-1.1845264026309337 -10.928463770022502 -2.1974386974478066,-0.694231465344693 -10.54182256861215 5.234909396503477,-13.440638067891747 3.840929020122641 6.434845638362573,26.6582956260854 2.5400990320781007 3.6909298466033986,3.913828307892352 -1.9031031053884429 7.851190046941871,72.95692935546602 -35.10792707855645 -43.7007072851298,29.88718310772989 84.46091224016463 27.277768585615135,3.932703155017644 5.289456874035934 -9.174142144747874,52.43191822089804 45.03634353738063 48.515980184930264,26.196849279851936 -121.60943034433095 -45.308170347877606
-1.2110562457825966 -10.865502241693743 -2.1991548473765525,-0.7149149035370315 -10.461895195666338 5.169909219731144,-13.34659379889067 3.9296373429610014 6.362430074613367,26.47995353069771 2.4727497816480315 3.719086255488108,3.857175681416282 -1.9046191946934545 7.933836101075707,72.82086408506136 -35.87459261832355 -44.58755658392631,29.911618790502263 84.587665079587 27.340713396645842,3.8469020404833025 5.304644943840044 -9.043419243188557,52.54403429453448 44.94040734509043 48.26709912633353,26.19511679755818 -121.63551639212373 -45.311251919905025
-1.2315791708039054 -10.74911394316273 -2.191516642461699,-0.7785165063052466 -10.350570827069237 5.090374020911258,-13.164647452738084 3.9607612700156154 6.244473835751729,26.011367699055484 2.415601722275283 3.792552509200142,3.6676829858778985 -1.934676118649381 8.002320398963832,72.52942040557365 -37.017452998160756 -45.58630109793717,29.945613293084005 84.94665337262636 27.501123782562978,3.6444559728262536 5.3072873903713065 -8.907357412586206,52.63238616289701 44.701526278475534 47.81374638507567,26.165013085471493 -121.82705059734965 -45.37951563699125
-1.2263994856480813 -10.638369232205905 -2.1898779526755043,-0.8564734213397821 -10.245458045906556 5.023628720363283,-12.97964590047431 3.9388681170115905 6.136554455018376,25.511347184755824 2.3897150060895265 3.86926644881858,3.432157441443052 -1.976165791635213 8.024823822031843,72.18996836401966 -38.15845460561556 -46.44613799783605,29.98078818547527 85.37234933779703 27.692750488859513,3.4157940128906725 5.303106767744502 -8.814104486439925,52.68687825256883 44.39483010185722 47.29640114803099,26.12379569259036 -122.07123158553259 -45.46303079585116
-1.1754475695162563 -10.596443425801622 -2.2111938462547007,-0.9187670188542718 -10.186400035369857 4.996144009868382,-12.87817504038431 3.870861912500373 6.096922110455344,25.248205697720625 2.4170829216071557 3.9062550900514523,3.2428976144142974 -2.010272372411512 7.969667050344116,71.91606364389072 -38.893487260426646 -46.90180153568152,30.008629432678827 85.69264340869013 27.84690126246589,3.2563214924640396 5.298865184542598 -8.81275545701062,52.69911191150631 44.10116769959838 46.863225717016235,26.089635746941262 -122.24935005137611 -45.50929685553678
-1.087684638407354 -10.643060665295206 -2.2543844644751996,-0.9458675811860972 -10.190868881624375 5.015633527736375,-12.89693378107484 3.7794340551321404 6.143258124288637,25.3302409747683 2.4922502985351516 3.8879307681311785,3.1601779534639287 -2.024980498560372 7.848147139595328,71.78870208640971 -39.01074397945858 -46.84295412889602,30.022225182120682 85.80327588306699 27.916609094112836,3.218344737227539 5.297985575742398 -8.906361406162064,52.67273644767859 43.90106340799758 46.63150775793486,26.074481237506994 -122.29502435357256 -45.49603575391416
-1.014100844888269 -10.735039337120263 -2.29226016726132,-0.9334305479378784 -10.243949267591562 5.062655683647618,-13.000397927858877 3.7101318598737976 6.23451089693414,25.634090148847314 2.5700238928134707 3.838352483152123,3.1979104955328133 -2.0181200937303165 7.733779516168839,71.84174153416404 -38.576821703311246 -46.38355300527993,30.016983115586353 85.6982156305083 27.886359353942932,3.291774165834231 5.299056640343983 -9.031314069942352,52.628843413337336 43.874571704006804 46.67383666900367,26.081270701770816 -122.21762940188634 -45.444723546370994
-1.0083735416084711 -10.824516149628097 -2.2959058117887294,-0.8785231876076958 -10.328111477811008 5.115729192464371,-13.147349923743958 3.709725593937242 6.325238289947419,26.01853051700828 2.60254829092103 3.7845416949755526,3.3656779045592145 -1.9884176005883532 7.704127088046821,72.10406377725842 -37.6820948091563 -45.65598866153193,29.98864101698611 85.38022888744221 27.743751487072714,3.4612253072149772 5.300299020535828 -9.119293217519193,52.5896938857907 44.099990511717195 47.057211646402905,26.112094517332668 -122.03298665725612 -45.38022164496287
-1.0803631207734377 -10.881207800663866 -2.2595429068924653,-0.7944666470245003 -10.420032154174907 5.15960080991359,-13.293598213266142 3.7838110748355187 6.384998999834175,26.362053150592118 2.574560056132943 3.7432992677320387,3.6220649967806424 -1.943766802181466 7.776939690014259,72.5109136513265 -36.561620873390005 -44.856611867190054,29.943747122051636 84.93282083816335 27.523862776132024,3.681369392607543 5.300682213841411 -9.13873114225459,52.56331742937849 44.530476914633624 47.69641180637581,26.158634566817128 -121.79457502426904 -45.32455147977818
-1.1671808360546057 -10.904018980077524 -2.215806659202342,-0.7215683275275127 -10.486768774961583 5.189357685101205,-13.390013522219506 3.869622332434771 6.408257554286373,26.575879828007054 2.524908091124843 3.7144568479894025,3.840985049155589 -1.9072819831280359 7.870659731053977,72.84207090031826 -35.690674456820304 -44.28796639793234,29.90679821997876 84.5735472456443 27.34059778304057,3.857161245742039 5.300419039547188 -9.119080218479038,52.534115079715676 44.91141711813913 48.253485825381645,26.195291546859973 -121.61839592292785 -45.29501926927325
-1.199431498365875 -10.89465886786342 -2.200764204388987,-0.7024429100143008 -10.494699739621494 5.201059129433094,-13.387398057498954 3.898312581312657 6.391940380551411,26.575029553241468 2.497358187618817 3.6963133736037235,3.8891546266174655 -1.9033495499266289 7.894889542871839,72.86427013526833 -35.56397051861653 -44.260340227728115,29.903805857430893 84.53108503108868 27.314515401136614,3.889480617874858 5.299839933412915 -9.095422828536408,52.48456611564503 44.97033630740843 48.36881263675763,26.19503504057887 -121.6254209579627 -45.30829850828835
-1.1477926058492016 -10.86080823789742 -2.2289065602705174,-0.7527612963874348 -10.436098321947725 5.190450084159205,-13.28167568976208 3.842468406857485 6.345894739290831,26.355355324101268 2.5146497595266095 3.694805957162198,3.722665777866741 -1.937840187127649 7.818666943061692,72.52752311967612 -36.31162677414744 -44.82625975008292,29.940609460689124 84.8616374930539 27.477780588160005,3.7488018496906954 5.299319853125126 -9.088842228127541,52.43192908628303 44.631184324421035 47.92809010687938,26.153361809910997 -121.83153542742758 -45.35967883977886
-1.0594122293332562 -10.821543436340669 -2.2735511123816123,-0.8367776667717338 -10.352652896331975 5.152675579030582,-13.15487580709472 3.753743554995102 6.304624673606197,26.0669653737501 2.559397655528455 3.7304476141019007,3.468165483169189 -1.9812910900890768 7.724450284703328,72.13158878347406 -37.36800125900909 -45.54636581155804,29.984554067346213 85.29227710285716 27.69387645531578,3.538406400079007 5.299318717411735 -9.09370718721355,52.459831703870165 44.19274751538582 47.2851573873221,26.108757155484287 -122.05208878791102 -45.40364317490835
