-0.9 -12.0 -2.5,-1.3 -11.1 4.6,-11.9 4.0 6.6,23.6 2.9 4.2,2.0 -1.7 7.9,73.1 -39.1 -44.2,29.9 84.3 27.2,2.1 5.4 -9.6,53.2 47.9 49.7,26.0 -122.3 -45.5
-0.7847565527358831 -11.417904611331819 -2.192913043677451,-0.6678827189950512 -10.742398226467362 5.22130396817056,-12.979319579221025 3.458794003625163 6.826299381699404,25.62742808065854 3.125820644069154 3.6195941170931754,2.9407967076225794 -1.9898667997495205 7.140155240440501,69.25961758885272 -39.460607711610734 -46.09681381876977,30.0186232707308 87.39941855697192 28.7380423781179,3.040763275919629 5.341045469354094 -9.440650416904257,51.46443763709932 46.19560360252554 49.15877060740633,25.845601462726663 -123.18713177431216 -45.88710116914234
-0.6992341586906345 -11.265256060840379 -2.203614871317976,-0.7118772131282601 -10.689293531363829 5.308378736326106,-12.896563811559815 3.401166875054629 6.659926285133341,25.495208290326993 3.076169934712601 3.6143348882711304,3.0473095312286316 -1.9979096778439038 7.240252871613179,70.31507757575575 -37.700808089780274 -44.463841674801714,29.990878208328954 86.69516086117522 28.40062067966828,3.1473173973224084 5.29009267937926 -9.506986172615933,51.92785106599375 45.54124177426867 48.67760013475832,25.92757244377897 -122.89981268977796 -45.75595563285424
-0.8094622703061727 -11.155751255621894 -2.2246841013322634,-0.7575105692467988 -10.661363819564569 5.264652622455067,-12.977049874611032 3.4883990970142964 6.526611365547741,25.629677146256284 2.931527973224325 3.7487588946126436,3.3206911289330225 -1.9680306817861533 7.461828453380818,71.66729793751165 -35.68433621176914 -42.845614370261195,29.94855145428458 85.8505529442798 27.98470888606893,3.4207095548248687 5.272171051098924 -9.47538620493157,52.427805446794125 44.996752395134926 48.22751996949181,26.057577481656068 -122.40961732563915 -45.54716343951724
-0.9939667709606379 -11.069054506002123 -2.2597000580885744,-0.791237559073931 -10.635855291969083 5.163838240960919,-13.119609632521135 3.6261421786889514 6.436041649291282,25.86568064259772 2.773725608676083 3.918681368521733,3.5980902849288383 -1.9248959930272875 7.692637318808612,72.8070138062529 -34.150513239731275 -41.78029232330582,29.911508985882868 85.15367884643891 27.634234295949202,3.6980999075681864 5.280528879842843 -9.384397076564118,52.80296412590499 44.5659364823543 47.841914467049236,26.17009560041938 -121.9578447356136 -45.360637907019765
-1.1122140670511576 -10.980561791114878 -2.312423193831478,-0.7987600274388694 -10.586821421525197 5.091521949782935,-13.208300165913919 3.7068167659443705 6.396388161654617,26.014439583973182 2.6944774762025014 4.005474007675825,3.6972745185590266 -1.8967883519578843 7.808589478683363,73.19220808287892 -33.8856973806891 -41.825641481820014,29.901003665309947 84.89696996492685 27.495777588306275,3.797272778197344 5.306261467156467 -9.279568042856521,52.885181780561346 44.241947574473976 47.54872013036497,26.19454259077553 -121.80529025869832 -45.30399399930174
-1.0878274591917645 -10.883807380983582 -2.3809874625753107,-0.7809426162007668 -10.507197144279761 5.090876286774566,-13.173287224054508 3.673073401603054 6.407656373797128,25.960585320657255 2.74239290986612 3.9604309381850547,3.539683262449467 -1.8968624717157934 7.7516206382099355,72.62298896538985 -35.13997632061626 -43.116420644965366,29.925883587533487 85.21732287250713 27.639510817295317,3.6396783007063553 5.34071510565268 -9.199878228780074,52.62600362517837 44.02741335462532 47.36572862929013,26.105395968368686 -122.05395987238353 -45.41773056349251
-0.9855319190742325 -10.812217488442421 -2.4511523368029753,-0.7719978408222505 -10.431443814105524 5.111792140732707,-13.04614436710464 3.57803434762488 6.45189307375833,25.750202633498958 2.871278805303806 3.8886282236753122,3.274763872405622 -1.9050016617725238 7.608878267130313,71.65190835605345 -36.98400617241371 -44.85705966922081,29.9677147696523 85.909562975358 27.967558864876615,3.374761112151129 5.375788098129287 -9.169856926814127,52.24021290984081 43.94579820087614 47.288419878745586,25.976238493383615 -122.45663061264905 -45.59473649219029
-0.8887666965969144 -10.804463563697336 -2.507037789324189,-0.8105192955797087 -10.399495393019249 5.091818834288176,-12.871952471758068 3.489474230826747 6.508760350795544,25.450889726807453 3.022344642263095 3.91545429098617,3.082144469503384 -1.896692675156266 7.486755553499995,70.93108924296814 -38.332479179283496 -46.12901598091623,30.004447741473278 86.72303285428644 28.359700031551125,3.182144832187986 5.403456346608309 -9.212052451230676,51.97742099299554 44.02325145883751 47.30925872611226,25.893763800654327 -122.71985780309181 -45.7083688662723
-0.8536572652833186 -10.872431216557647 -2.535879859574534,-0.9111609253611077 -10.428609228166964 4.99924723824042,-12.700242326897785 3.454004267101222 6.560208514706754,25.140735744586987 3.145208814622095 4.101554967127943,3.072299704319188 -1.860641230334722 7.457819546650588,70.87284110751563 -38.52222141516703 -46.36802982454833,30.020537557717425 87.4256476059215 28.70378481993076,3.172301053069914 5.417421804346834 -9.324857033724895,52.00072827033257 44.24904489927447 47.401684331184136,25.91151234206695 -122.65809531907605 -45.6796379054435
-0.8668803702135671 -10.959899672336356 -2.5328375802052268,-1.0277070909079677 -10.478384507436196 4.880532494831678,-12.59185918554332 3.4644250253600517 6.594005965207896,24.924504370897957 3.2108704431838118 4.342959836649467,3.1798727888277485 -1.8191639360645033 7.5086300631427525,71.2797172817823 -37.96338756940663 -45.91065028530123,30.016977849764345 87.83254529562902 28.908188326687664,3.279873597702466 5.415775128011463 -9.4452430131104,52.25327008117524 44.51868439818931 47.4907606385326,25.998728411847576 -122.36014274042917 -45.550717957448086
-0.9042408454482251 -11.000006285784186 -2.4943167252849436,-1.1044272788773029 -10.499406293165146 4.794350609757262,-12.609389790454292 3.505112812838417 6.598838387086594,24.911086876027387 3.1936912693645296 4.509958629268597,3.31198700819017 -1.7998314815992116 7.61228044755546,71.85884531175827 -37.234110096269866 -45.23440831998822,29.997352741441258 87.76633406350159 28.884536106161576,3.4119869364838284 5.397296736020586 -9.500588366865468,52.643737019188364 44.71303486286471 47.49401415646032,26.11146144504326 -121.95775027432147 -45.38275064824446
-0.9451875984790469 -10.95410671870422 -2.4242691157808256,-1.1061302100278882 -10.460170199438847 4.776169583208827,-12.777996788527773 3.5627379736079297 6.571119228468196,25.1482857196143 3.0861744736205883 4.518796843439334,3.39212090707152 -1.8190828864164053 7.743410454908032,72.38527739057973 -36.7975222420772 -44.72495936032285,29.96617002000595 87.14313004078454 28.589710619834754,3.492120482549191 5.3639153294920945 -9.44708785417983,53.07982203713682 44.764557653344234 47.375473545782185,26.21186244958416 -121.57191676441535 -45.229944656449895
-0.9799164979545073 -10.866776978352595 -2.3489010838371196,-1.0581981240797753 -10.381992950441582 4.793013258479861,-13.012473123043476 3.6307363369146164 6.530052359786254,25.503742591340348 2.934325270429325 4.421250962613826,3.391987332193688 -1.8605280777836246 7.881220454391985,72.8343864673297 -36.77760601369177 -44.497003074326095,29.930661505367503 86.15481952848947 28.114064258464524,3.491987016893628 5.326844403750376 -9.32592157813446,53.4662758836277 44.75788040296876 47.23630982632143,26.280076957387923 -121.291933546777 -45.12606227912976
-1.0005948658594686 -10.797859250517842 -2.2985013928705045,-0.9971250405679477 -10.295880926086207 4.799349886682426,-13.207365202724965 3.7037848119828203 6.499022391819615,25.812049973223726 2.7939634406311904 4.293959662324607,3.292147368802147 -1.9017547202632303 8.005747427325234,73.21829290432744 -37.23612854320246 -44.6155342286467,29.898558721786795 85.0438768974399 27.572433518923415,3.3921473876640325 5.299000683362867 -9.193859596711576,53.707309580910234 44.80554456209242 47.20285180504544,26.299551467392966 -121.2012754414613 -45.101115070554386
-0.9993900241787953 -10.807195720988474 -2.303358806297659,-0.9594049790273872 -10.232840506285582 4.749647718928593,-13.25721943629583 3.7765603080368884 6.501413935347128,25.90780034728265 2.7209087650666266 4.213561618104206,3.073162102142371 -1.9203504784175862 8.097028355025705,73.54911706389221 -38.23485696269813 -45.145547589933386,29.877593193524717 84.05277651845942 27.079654898083945,3.1731624430073 5.293300892897009 -9.107671967893392,53.70713415123364 45.020091581069394 47.40142828892161,26.253732478537714 -121.38341726852326 -45.18511458499409
-0.968469294897351 -10.954628575553023 -2.393762087535266,-0.9815319589930773 -10.22387807095256 4.598375006330427,-13.056582232479645 3.8437397343011668 6.560611601147641,25.625586195535334 2.770981024576082 4.256695505485161,2.7155926174598273 -1.8939030168090554 8.13510021881132,73.83897930834331 -39.8355584042677 -46.152037924834914,29.87549644484216 83.4239927623716 26.750564892818627,2.815593031070321 5.32266175692024 -9.124128749662129,53.36996061684715 45.51406291025387 47.95836808491734,26.126066489760586 -121.92183384801785 -45.40807237671919
-0.9 -11.3 -2.6,-1.1 -10.3 4.3,-12.5 3.9 6.7,24.8 3.0 4.5,2.2 -1.8 8.1,74.1 -42.1 -47.7,29.9 83.4 26.7,2.3 5.4 -9.3,52.6 46.4 49.0,25.9 -122.9 -45.8
