-0.9 -11.3 -2.6,-1.1 -10.3 4.3,-12.5 3.9 6.7,24.8 3.0 4.5,2.2 -1.8 8.1,74.1 -42.1 -47.7,29.9 83.4 26.7,2.3 5.4 -9.3,52.6 46.4 49.0,25.9 -122.9 -45.8
-1.008960878538662 -10.800190325197176 -2.3815414948610556,-1.1774096998433647 -10.2044608545252 4.539077290922219,-12.839636790728559 3.893226182795083 6.203882083016879,25.1861950843598 2.589519715384747 4.6309144176501755,3.123203483460176 -1.9124412598193208 8.081276205062093,72.23400033188179 -39.59168684860177 -47.59167088452724,29.999995127526596 87.18488385922234 28.64438621014182,3.1290385425843414 5.294273124069392 -8.990789382227483,53.34074731999897 44.7809420407924 47.031760155202846,26.193917507984715 -121.82233734490214 -45.30842345231004
-1.0277647834681003 -10.805452711031945 -2.310097825158563,-1.0492644220588805 -10.240966855690061 4.782328426682729,-13.012322846300473 3.8406624770165982 6.227279130378704,25.604678213873505 2.545887173075459 4.236442398541691,3.235163647836271 -1.9654611550629604 7.950728781316159,72.03263257357524 -39.15282507865144 -47.15715892027499,29.99998610865683 86.42071620341584 28.26598040928426,3.275930192856242 5.2774955502427545 -8.984883564208962,53.007296776675375 44.558004249188016 47.098094850155725,26.15662734509961 -121.94510430962488 -45.34624532959049
-1.017931525712645 -10.808537590241754 -2.2806912606219347,-0.9368445654079012 -10.28196502035593 5.0137085213682235,-13.1119764031277 3.767106112029727 6.260856253193593,25.891086522090152 2.5427307098827057 3.895696481812111,3.3075690983660095 -1.9975444863502436 7.799435840920532,71.9799513804758 -38.436395509142734 -46.41620794367202,29.99999227214277 85.69793820868938 27.90218561327493,3.38480625302358 5.280555960611318 -9.031589523591995,52.710623217477284 44.234945454347645 47.03552348003806,26.119182386447147 -122.05451851160882 -45.37815438250843
-0.9966594218905613 -10.796726709009006 -2.3086033669291335,-0.9021325151039177 -10.300285027575006 5.09815429209163,-13.085723141743173 3.6881083967298998 6.30835888090056,25.869904084345727 2.618207658082226 3.8117040632725594,3.289301982043065 -1.9974617080123815 7.687764996453082,72.00643361126359 -37.9635989940219 -45.84080996475221,30.0000010154045 85.5304675514359 27.81477643993174,3.3920127057909797 5.305274389035196 -9.114438105116971,52.60122173255759 43.969036861499916 46.868566828448614,26.0985925672562 -122.1011794633105 -45.40343585741465
-0.9742226179781796 -10.770124936418293 -2.390110482971187,-0.9689019116931143 -10.286212822637133 4.977474628396033,-12.923030639368692 3.6153635867391114 6.370356845350088,25.48620715770026 2.7818794670321223 4.064569372143358,3.163970163876601 -1.9640721518250142 7.646856485022958,72.03776051105547 -38.031557348881925 -45.70650283765255,30.000003776084082 86.15207827063561 28.124052874098634,3.274050797578716 5.347244927534624 -9.21659748604631,52.73676520192706 43.87615852896671 46.65817797034975,26.101618567017596 -122.07183669233201 -45.424989619014376
-0.9432896809938645 -10.761441552163967 -2.473165756586495,-1.0637758334506215 -10.274419113925113 4.7889356336014846,-12.721026096874056 3.5507588922637727 6.4393456201806965,24.99169286210768 2.9705989397249852 4.421848951129162,3.00347603568751 -1.921887395533758 7.633536247752402,71.9874198713973 -38.367643114411884 -45.78931489658048,30.000002264598557 87.08424380161644 28.59059776622554,3.109521607766389 5.386231424145711 -9.320313715744462,52.938914305115375 43.96694829290191 46.55794368593578,26.10896103717144 -122.04515570854754 -45.45490615600695
-0.8937783261463332 -10.808478585867865 -2.498175951715261,-1.0981914353430202 -10.306511203067537 4.700359055415351,-12.59366275382884 3.4946465392908084 6.5065597408414915,24.68598559708837 3.109855719916236 4.602241557319485,2.8935217790551917 -1.8994274221630036 7.593009106369371,71.76701756757485 -38.610122779298344 -45.78715275147754,29.999999799244463 87.73707182550696 28.91875233958071,2.992985842092722 5.3995275962908025 -9.407692311344618,52.99243311708452 44.23555264345402 46.73589172832537,26.097246499501292 -122.11416578803754 -45.50671066208232
-0.823004759012588 -10.93329040716335 -2.4308825350497854,-1.016663004989298 -10.407331733104678 4.816839730732674,-12.615030869608525 3.4482253966788514 6.567457962405447,24.76229020865683 3.1525793520643783 4.427850004628657,2.887496985026671 -1.9147676152453252 7.489828359721054,71.3221322942001 -38.533452598243876 -45.5162917764913,29.999998811469034 87.73383085042728 28.919158295858285,2.984324082864801 5.375199546727892 -9.4656212770106,52.756543777682275 44.661689240345275 47.28033386185893,26.051229839301747 -122.33574381611172 -45.58843202409143
-0.7501045283051962 -11.111488992740492 -2.3117431038804854,-0.861254636976822 -10.552281660992154 5.058480704512741,-12.741658336137274 3.4151912198690098 6.629956945932442,25.099963090144247 3.1326240800251015 4.0257323728644945,2.943496195885053 -1.9551805473503354 7.345609090937656,70.69853407753 -38.31373444395366 -45.14209595090062,29.999999117257545 87.32643509405055 28.71595461779132,3.041139626690655 5.333082882576932 -9.49509294364967,52.310057286926735 45.182522791757265 48.04448652386276,25.97963779879358 -122.66014743819038 -45.69188963222718
-0.6982157855372011 -11.310166793706005 -2.1949213964991108,-0.6919252418886259 -10.70769221917769 5.311449597542521,-12.90850706792793 3.3996978003287426 6.70425866643893,25.520787375786437 3.0986892062987157 3.5788886092732786,3.0021327572209544 -2.0022882351781703 7.192433960296517,69.96037232866975 -38.20074921170593 -44.893967067580824,30.000000052807444 86.88211934359809 28.490789127275914,3.1022737319436913 5.298841099833291 -9.499686980264984,51.772066654299316 45.727411970559345 48.83843959150779,25.895594586293043 -123.01807576094598 -45.80592936018774
-0.6904766822216423 -11.496416261166614 -2.134581151197406,-0.568633730307737 -10.839894640109023 5.4619140306090035,-13.05053897949336 3.4058989295255118 6.800565098941378,25.846546199819237 3.0994740333855297 3.2703186611012764,3.0040200146249996 -2.0377126954289673 7.0623856280749715,69.17179645872451 -38.44427779677892 -45.00130691940724,30.000000954316178 86.76811838629128 28.42530964620816,3.106567656997321 5.2981376944923415 -9.482983055859702,51.26166488928144 46.2257154496209 49.47228294196502,25.812224410116418 -123.34022789105109 -45.91939708167127
-0.7500253698715622 -11.63732984622904 -2.184886106267121,-0.551339012817185 -10.915220156233882 5.396041624499169,-13.102715985346432 3.4379483989267774 6.929078218456249,25.899022696478482 3.1836778637858556 3.28302247559476,2.889771313687807 -2.0430759448028653 6.987546754550353,68.39695587879953 -39.29410109445087 -45.693517299255205,30.000001157981217 87.35166700935147 28.70116399648416,2.9928626602249535 5.356636162549455 -9.448560839436988,50.89794500135453 46.606791901811334 49.75610645240544,25.742651478579983 -123.55730293517824 -46.021138670375976
-0.9 -11.7 -2.4,-0.7 -10.9 5.0,-13.0 3.5 7.1,25.5 3.4 3.8,2.6 -2.0 7.0,67.7 -41.0 -47.2,30.0 89.0 29.5,2.7 5.5 -9.4,50.8 46.8 49.5,25.7 -123.6 -46.1
